tipo;id;nombre_institucion;tipo_institucion_i;tipo_institucion_ii;tipo_institucion_iii;año;variable;valor
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);85
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nacionalidad;81
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nacionalidad;4
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;20035882352941200
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;22135263157894696
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;194315151515152
JCE;162;IP CIISA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;33
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por insitución;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por insitución;7
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por insitución;8
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de edad de los acádemicos;68
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de edad de los acádemicos;61
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de edad de los acádemicos;61875
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Rango de Edad de académicos;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;2
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;3
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;...19;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;8
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;3
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;3
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nivel de formación;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);2
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);6
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nacionalidad;7
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por nacionalidad;1
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;625
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;4
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;65714285714285696
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por rango de horas contratadas;8
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por rango de horas contratadas;NA
Total;170;IP DE CIENCIAS DE LA COMPUTACION ACUARIO DATA;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;PAC_2024;N° de académicos por rango de horas contratadas;NA
